,Month,Day,Hour,Tp,Tmax,Tmin,HR,SolRad,UV,RS
3954,11,9,12,32.75,33.01,32.54,11.08,694.02,23.19,614.71
3955,11,9,13,33.43,33.71,33.18,10.36,638.4,20.91,575.87
3956,11,9,14,33.47,33.68,33.27,10.43,524.23,16.88,480.99
3957,11,9,15,33.38,33.57,33.25,10.07,361.97,10.54,325.57
3958,11,9,16,32.7,32.8,32.59,10.23,186.92,5.47,183.33
3959,11,9,17,29.7,30.06,29.29,12.08,30.65,0.77,25.47
3960,11,9,18,25.19,25.54,24.84,16.27,0.29,0.0,0.0
3961,11,10,6,15.41,15.78,15.01,36.8,0.68,0.06,0.54
3962,11,10,7,17.39,17.92,16.92,35.75,92.4,2.56,90.98
3963,11,10,8,20.26,20.61,19.96,32.12,296.27,9.14,293.97
3964,11,10,9,24.86,25.22,24.49,25.69,472.38,16.52,478.55
3965,11,10,10,27.88,28.21,27.56,21.3,598.19,19.34,524.33
3966,11,10,11,29.91,30.28,29.62,18.48,661.33,22.37,587.13
3967,11,10,12,31.43,31.78,31.02,17.08,669.15,23.18,604.06
3968,11,10,13,32.06,32.35,31.76,18.39,613.83,21.1,566.49
3969,11,10,14,31.98,32.21,31.72,19.94,506.56,16.8,470.67
3970,11,10,15,31.62,31.86,31.34,20.4,354.44,10.93,327.39
3971,11,10,16,30.44,30.63,30.27,23.37,181.71,5.62,186.53
3972,11,10,17,27.63,27.9,27.35,25.16,28.29,0.76,26.06
3973,11,10,18,23.88,24.31,23.57,32.2,0.29,0.0,0.0
3974,11,11,6,13.17,13.4,12.97,62.2,1.11,0.06,0.81
3975,11,11,7,14.32,14.57,14.01,58.31,87.91,2.42,85.78
3976,11,11,8,19.39,19.83,18.94,46.35,282.32,8.75,277.53
3977,11,11,9,24.0,24.26,23.72,34.2,453.41,16.06,462.82
3978,11,11,10,27.13,27.4,26.88,29.86,577.18,18.93,513.83
3979,11,11,11,29.18,29.43,28.9,28.18,646.61,21.98,578.36
3980,11,11,12,30.58,30.92,30.24,23.93,652.69,22.62,594.4
3981,11,11,13,31.43,31.84,30.99,21.38,597.85,20.82,559.41
3982,11,11,14,32.11,32.5,31.72,19.87,492.66,16.46,458.71
3983,11,11,15,32.12,32.51,31.78,19.68,339.96,10.67,317.0
3984,11,11,16,31.14,31.36,30.93,21.88,172.78,5.45,177.98
3985,11,11,17,27.83,28.18,27.46,27.49,25.63,0.72,23.75
3986,11,11,18,24.08,24.33,23.89,33.44,0.29,0.0,0.0
3987,11,12,6,12.46,12.77,12.18,57.37,0.97,0.05,0.53
3988,11,12,7,13.93,14.35,13.5,50.6,93.51,2.4,86.35
3989,11,12,8,21.42,21.92,20.92,33.19,288.01,8.65,279.5
3990,11,12,9,25.78,26.01,25.49,24.69,461.47,15.74,464.47
3991,11,12,10,28.26,28.48,28.06,21.46,592.54,18.72,523.91
3992,11,12,11,29.62,29.98,29.33,20.2,668.67,21.9,593.06
3993,11,12,12,31.38,31.75,31.06,18.2,671.66,22.4,602.1
3994,11,12,13,32.65,32.93,32.4,14.4,612.81,20.59,562.11
3995,11,12,14,32.86,33.06,32.69,13.06,504.82,16.59,472.43
3996,11,12,15,32.86,33.04,32.73,12.84,354.88,10.83,329.1
3997,11,12,16,32.37,32.49,32.24,13.02,182.0,5.5,184.17
3998,11,12,17,29.01,29.65,28.52,20.15,25.92,0.72,25.55
3999,11,12,18,24.45,24.79,24.08,26.62,0.29,0.0,0.0
4000,11,13,6,13.54,13.87,13.09,44.88,0.63,0.05,0.51
4001,11,13,7,13.62,14.03,13.24,44.71,90.42,2.35,86.68
4002,11,13,8,19.1,19.52,18.67,36.49,282.9,8.57,281.07
4003,11,13,9,25.1,25.52,24.61,26.45,459.78,15.88,465.02
4004,11,13,10,28.57,28.84,28.32,21.96,592.29,18.72,520.26
4005,11,13,11,30.39,30.6,30.11,20.38,665.34,21.93,591.0
4006,11,13,12,31.84,32.11,31.62,18.77,669.49,22.47,603.44
4007,11,13,13,33.11,33.4,32.85,16.54,608.08,20.53,561.41
4008,11,13,14,33.73,34.09,33.54,14.42,498.2,16.42,469.21
4009,11,13,15,33.52,33.67,33.38,14.09,348.26,10.65,323.46
4010,11,13,16,33.16,33.25,33.07,13.62,175.63,5.37,178.42
4011,11,13,17,29.22,29.94,28.5,22.56,22.45,0.68,20.2
4012,11,13,18,25.09,25.29,24.83,26.44,0.29,0.0,0.0
4013,11,14,6,13.03,13.4,12.7,52.41,0.53,0.05,0.4
4014,11,14,7,13.69,14.04,13.28,45.64,89.89,2.26,85.09
4015,11,14,8,20.44,21.01,19.87,31.8,287.05,8.46,281.57
4016,11,14,9,25.34,25.61,25.08,21.46,467.02,15.76,469.32
4017,11,14,10,28.61,28.97,28.32,17.94,597.8,18.68,527.26
4018,11,14,11,31.32,31.61,31.09,15.65,669.83,21.82,599.79
4019,11,14,12,33.1,33.41,32.8,13.99,675.48,22.25,613.86
4020,11,14,13,34.18,34.52,33.87,12.34,610.88,19.92,563.69
4021,11,14,14,34.48,34.75,34.23,11.91,496.32,15.89,463.96
4022,11,14,15,34.63,34.91,34.41,11.16,343.92,10.35,320.7
4023,11,14,16,34.56,34.9,34.23,11.55,170.36,5.27,177.85
4024,11,14,17,29.5,30.01,29.0,21.31,25.58,0.66,23.64
4025,11,14,18,25.75,26.0,25.54,24.74,0.29,0.0,0.0
4026,11,15,6,11.54,11.82,11.24,43.78,0.82,0.04,0.22
4027,11,15,7,13.12,13.62,12.72,39.61,88.59,2.2,82.9
4028,11,15,8,19.58,20.03,19.19,28.44,285.6,8.37,279.33
4029,11,15,9,25.79,26.27,25.33,17.87,460.84,15.58,465.55
4030,11,15,10,29.33,29.66,29.05,13.12,588.43,18.44,520.21
4031,11,15,11,32.13,32.5,31.79,12.18,657.08,21.49,588.61
4032,11,15,12,34.74,35.24,34.45,11.66,655.88,21.88,600.39
4033,11,15,13,35.82,36.13,35.53,12.02,595.92,19.83,555.37
4034,11,15,14,34.82,35.06,34.63,13.12,496.08,15.99,466.26
4035,11,15,15,33.78,33.94,33.61,13.98,345.66,10.31,324.74
4036,11,15,16,32.12,32.32,31.92,18.81,175.14,5.13,179.63
4037,11,15,17,28.58,28.84,28.3,24.02,17.57,0.62,14.6
4038,11,15,18,24.98,25.28,24.69,29.21,0.29,0.0,0.0
4039,11,16,6,13.08,13.22,12.99,47.01,0.87,0.03,0.44
4040,11,16,7,14.45,14.91,14.06,42.9,73.67,1.98,78.86
4041,11,16,8,18.88,19.17,18.63,36.54,184.75,7.44,231.47
4042,11,16,9,21.92,22.09,21.75,29.62,234.43,10.34,273.53
4043,11,16,10,24.82,25.04,24.63,25.18,309.01,10.34,244.8
4044,11,16,11,27.03,27.27,26.8,23.38,315.48,11.83,277.99
4045,11,16,12,28.49,28.75,28.29,23.66,337.83,13.8,327.97
4046,11,16,13,29.71,29.97,29.45,21.48,374.14,13.57,332.97
4047,11,16,14,30.38,30.59,30.06,21.14,353.24,12.45,315.44
4048,11,16,15,30.48,30.8,30.16,20.67,259.97,7.96,202.61
4049,11,16,16,28.36,28.48,28.25,27.1,71.98,3.03,72.28
4050,11,16,17,25.92,26.17,25.66,32.1,11.1,0.44,10.88
4051,11,16,18,23.14,23.36,22.96,35.52,0.29,0.0,0.0
4052,11,17,6,11.73,12.04,11.41,55.92,0.68,0.03,0.12
4053,11,17,7,13.03,13.36,12.76,55.57,82.36,2.11,77.08
4054,11,17,8,18.68,19.08,18.28,44.05,272.9,8.21,268.62
4055,11,17,9,23.99,24.45,23.58,33.93,441.0,15.55,454.37
4056,11,17,10,27.11,27.37,26.83,30.26,570.33,18.53,513.23
4057,11,17,11,28.8,29.08,28.52,27.87,651.72,21.69,584.33
4058,11,17,12,29.73,30.04,29.4,26.26,665.24,22.39,600.44
4059,11,17,13,30.12,30.44,29.83,24.34,615.23,20.45,562.63
4060,11,17,14,30.17,30.5,29.94,22.24,506.7,16.22,467.77
4061,11,17,15,30.04,30.25,29.86,20.98,346.91,10.43,325.83
4062,11,17,16,29.29,29.42,29.15,19.94,173.46,5.24,183.33
4063,11,17,17,25.24,25.71,24.83,27.56,24.14,0.62,22.45
4064,11,17,18,22.17,22.38,21.9,42.9,0.34,0.0,0.0
4065,11,18,6,7.65,7.81,7.52,75.96,0.63,0.03,0.13
4066,11,18,7,9.48,9.92,9.13,71.55,81.88,2.0,73.76
4067,11,18,8,14.64,14.98,14.28,53.49,274.83,7.95,269.7
4068,11,18,9,19.5,19.87,19.12,33.75,451.33,14.91,454.7
4069,11,18,10,23.18,23.56,22.82,25.83,574.05,18.17,512.11
4070,11,18,11,25.51,25.99,25.07,22.11,644.77,21.31,583.3
4071,11,18,12,27.1,27.35,26.8,19.93,666.69,22.11,603.87
4072,11,18,13,28.28,28.65,27.94,19.94,614.65,21.74,576.19
4073,11,18,14,29.33,29.58,29.03,16.85,504.24,17.93,474.73
4074,11,18,15,29.39,29.62,29.21,15.19,348.55,11.64,332.3
4075,11,18,16,28.54,28.75,28.35,16.14,176.69,5.82,187.6
4076,11,18,17,24.16,24.62,23.69,23.83,24.33,0.68,21.47
4077,11,18,18,21.01,21.28,20.68,29.06,0.29,0.0,0.0
4078,11,19,6,8.09,8.31,7.88,52.12,0.53,0.03,0.18
4079,11,19,7,9.59,9.89,9.28,50.01,79.12,2.19,72.42
4080,11,19,8,15.28,15.84,14.81,39.68,268.42,8.59,261.67
4081,11,19,9,20.74,21.16,20.37,27.62,440.66,16.36,446.87
4082,11,19,10,24.96,25.35,24.58,20.64,570.28,19.78,506.01
4083,11,19,11,28.47,28.84,28.1,17.1,624.74,22.61,573.6
4084,11,19,12,30.58,30.92,30.27,15.62,543.92,20.5,500.34
4085,11,19,13,30.81,31.42,30.34,16.21,456.59,17.46,405.91
4086,11,19,14,31.96,32.38,31.6,15.0,457.8,17.24,457.44
4087,11,19,15,31.73,32.02,31.48,15.73,304.57,10.67,295.13
4088,11,19,16,30.76,31.05,30.45,16.59,138.46,5.46,149.69
4089,11,19,17,25.91,26.33,25.64,22.31,3.96,0.57,4.16
4090,11,19,18,23.29,23.48,23.08,28.4,0.34,0.0,0.0
4091,11,20,6,11.29,11.51,11.03,59.76,0.77,0.02,0.09
4092,11,20,7,12.62,12.9,12.28,51.89,74.3,2.08,68.66
4093,11,20,8,17.49,17.98,17.11,41.21,262.48,8.64,260.03
4094,11,20,9,23.36,23.74,22.97,29.2,431.54,16.09,418.95
4095,11,20,10,27.61,27.93,27.24,22.08,563.81,19.72,500.74
4096,11,20,11,30.52,30.82,30.23,19.42,616.29,22.38,549.47
4097,11,20,12,31.97,32.21,31.7,18.12,648.01,23.66,586.76
4098,11,20,13,32.21,32.49,31.95,18.95,567.67,21.15,537.97
4099,11,20,14,32.01,32.32,31.68,20.35,411.79,13.74,317.67
4100,11,20,15,31.33,31.6,31.16,20.56,233.51,8.67,200.93
4101,11,20,16,30.27,30.47,30.08,21.57,143.38,4.48,136.97
4102,11,20,17,27.11,27.36,26.83,27.62,12.26,0.52,11.65
4103,11,20,18,24.04,24.26,23.81,32.08,0.39,0.0,0.0
4104,11,21,6,18.65,18.79,18.48,44.34,0.34,0.01,0.0
4105,11,21,7,17.36,17.62,17.13,52.67,12.7,1.48,13.84
4106,11,21,8,20.37,20.86,19.83,42.01,208.26,6.93,178.93
4107,11,21,9,24.34,24.52,24.19,39.43,286.47,13.49,292.3
4108,11,21,10,25.63,25.98,25.21,45.94,506.94,18.06,410.96
4109,11,21,11,26.93,27.2,26.58,43.3,619.14,23.38,559.66
4110,11,21,12,27.81,28.11,27.53,38.54,633.52,24.0,577.1
4111,11,21,13,28.12,28.42,27.86,37.06,581.87,22.04,540.69
4112,11,21,14,28.17,28.42,27.91,36.58,473.49,17.55,445.53
4113,11,21,15,27.99,28.13,27.8,38.03,321.52,11.4,310.39
4114,11,21,16,27.27,27.46,27.14,39.65,156.85,5.6,173.55
4115,11,21,17,24.8,25.01,24.55,46.78,23.03,0.63,20.26
4116,11,21,18,22.26,22.44,22.08,53.96,0.34,0.0,0.0
4117,11,22,6,7.28,7.58,6.96,81.1,0.39,0.01,0.06
4118,11,22,7,7.78,8.04,7.45,85.73,76.42,2.04,69.16
4119,11,22,8,12.84,13.28,12.41,72.48,265.47,8.52,260.75
4120,11,22,9,17.67,18.07,17.27,56.69,435.59,16.13,445.55
4121,11,22,10,21.32,21.68,20.95,44.18,562.51,19.55,503.04
4122,11,22,11,23.56,23.96,23.26,34.99,640.57,23.04,577.34
4123,11,22,12,24.65,25.03,24.29,29.16,658.05,23.84,596.37
4124,11,22,13,25.57,25.88,25.25,27.1,604.07,22.05,559.24
4125,11,22,14,26.66,27.0,26.37,24.9,489.08,17.6,464.06
4126,11,22,15,26.84,27.12,26.58,24.83,335.13,11.4,323.26
4127,11,22,16,26.53,26.76,26.27,25.3,171.19,5.65,181.83
4128,11,22,17,23.12,23.55,22.72,31.11,23.66,0.63,20.58
4129,11,22,18,19.1,19.31,18.84,41.22,0.29,0.0,0.0
4130,11,23,6,7.92,8.24,7.58,72.87,0.39,0.01,0.04
4131,11,23,7,7.96,8.37,7.59,65.42,72.65,1.96,66.71
4132,11,23,8,12.81,13.21,12.37,54.84,261.6,8.28,258.62
4133,11,23,9,18.96,19.45,18.48,39.4,431.64,15.78,442.25
4134,11,23,10,23.59,23.96,23.25,27.78,555.12,19.25,497.81
4135,11,23,11,26.57,27.1,26.08,20.72,633.18,22.6,570.6
4136,11,23,12,27.8,28.18,27.45,19.59,646.32,23.28,589.57
4137,11,23,13,28.58,28.89,28.3,19.05,598.48,21.59,553.89
4138,11,23,14,29.06,29.27,28.79,18.23,486.38,17.29,462.64
4139,11,23,15,29.1,29.36,28.89,18.78,321.8,11.02,316.63
4140,11,23,16,27.55,27.86,27.28,21.88,108.19,4.82,126.63
4141,11,23,17,24.61,24.94,24.32,25.66,28.24,0.58,25.24
4142,11,23,18,20.04,20.34,19.78,35.37,0.29,0.0,0.0
4143,11,24,6,7.48,7.67,7.31,61.02,0.34,0.01,0.06
4144,11,24,7,8.67,8.99,8.36,60.22,70.92,1.81,65.48
4145,11,24,8,14.51,14.96,14.01,49.49,258.13,8.09,255.03
4146,11,24,9,19.81,20.12,19.44,34.94,423.62,15.37,435.57
4147,11,24,10,23.14,23.45,22.78,27.24,548.94,18.84,497.69
4148,11,24,11,25.92,26.29,25.48,22.6,626.09,22.26,567.54
4149,11,24,12,27.27,27.56,26.99,21.26,643.03,23.12,587.87
4150,11,24,13,27.85,28.12,27.55,21.13,593.36,21.41,551.34
4151,11,24,14,28.49,28.79,28.16,19.96,480.78,17.06,461.16
4152,11,24,15,28.54,28.79,28.37,19.28,327.17,11.06,323.01
4153,11,24,16,28.09,28.29,27.93,21.09,161.39,5.4,178.38
4154,11,24,17,23.98,24.4,23.58,31.07,20.32,0.59,18.3
4155,11,24,18,20.87,21.03,20.72,39.56,0.34,0.0,0.0
4156,11,25,6,7.02,7.21,6.84,68.25,0.29,0.0,0.0
4157,11,25,7,8.0,8.36,7.72,65.56,65.8,1.79,62.46
4158,11,25,8,13.41,13.79,13.01,53.68,258.71,7.88,254.23
4159,11,25,9,18.25,18.6,17.85,41.08,428.3,15.12,441.45
4160,11,25,10,22.42,22.69,22.12,31.69,564.05,19.0,512.39
4161,11,25,11,25.52,25.9,25.12,27.3,627.97,21.89,567.2
4162,11,25,12,27.26,27.64,26.96,23.52,654.33,22.91,594.81
4163,11,25,13,28.24,28.51,28.0,19.43,582.74,20.47,538.01
4164,11,25,14,28.32,28.62,28.02,21.19,475.57,16.63,455.77
4165,11,25,15,28.22,28.49,27.99,22.7,317.61,10.81,320.81
4166,11,25,16,27.36,27.51,27.2,24.12,158.97,5.28,176.42
4167,11,25,17,23.33,23.77,22.9,31.4,19.89,0.58,19.13
4168,11,25,18,19.44,19.7,19.12,38.9,0.29,0.0,0.0
4169,11,26,6,9.37,9.56,9.17,62.49,0.39,0.0,0.04
4170,11,26,7,10.55,10.78,10.35,56.23,44.56,1.49,41.88
4171,11,26,8,13.44,13.67,13.24,49.75,160.13,6.61,164.58
4172,11,26,9,17.88,18.37,17.38,38.92,352.27,14.24,380.97
4173,11,26,10,22.93,23.31,22.53,27.66,524.47,18.7,489.84
4174,11,26,11,26.14,26.44,25.81,22.17,566.37,21.47,532.79
4175,11,26,12,28.32,28.76,27.96,20.17,649.99,21.97,545.27
4176,11,26,13,28.92,29.24,28.6,19.42,522.97,18.79,456.97
4177,11,26,14,28.72,29.01,28.52,20.92,354.54,13.9,349.14
4178,11,26,15,27.4,27.6,27.25,24.89,161.87,6.07,134.67
4179,11,26,16,26.32,26.45,26.2,24.49,60.97,2.65,60.53
4180,11,26,17,24.44,24.65,24.25,25.36,5.84,0.34,5.92
4181,11,26,18,22.38,22.54,22.24,28.27,0.29,0.0,0.0
4182,11,27,6,13.9,14.04,13.79,65.76,0.34,0.0,0.0
4183,11,27,7,14.27,14.4,14.15,68.6,21.1,1.13,22.96
4184,11,27,8,15.73,15.99,15.53,62.22,126.29,6.02,148.69
4185,11,27,9,18.62,18.84,18.38,51.34,296.99,12.43,296.43
4186,11,27,10,20.96,21.35,20.6,42.29,505.98,18.47,490.57
4187,11,27,11,22.21,22.54,21.97,35.38,622.81,22.42,566.59
4188,11,27,12,22.93,23.25,22.7,33.16,621.94,21.56,518.47
4189,11,27,13,23.14,23.56,22.76,35.06,554.64,19.39,477.84
4190,11,27,14,23.11,23.42,22.86,35.36,407.06,15.25,392.47
4191,11,27,15,22.92,23.13,22.74,35.29,230.95,8.86,206.1
4192,11,27,16,21.99,22.2,21.8,36.37,111.47,4.37,118.9
4193,11,27,17,19.86,20.02,19.69,39.26,16.56,0.5,16.27
4194,11,27,18,17.45,17.65,17.21,39.89,0.34,0.0,0.0
4195,11,28,6,5.44,5.53,5.36,72.01,0.34,0.0,0.0
4196,11,28,7,6.15,6.39,5.94,74.22,56.1,1.62,53.01
4197,11,28,8,11.36,11.76,10.92,64.88,242.2,7.42,233.7
4198,11,28,9,15.73,16.04,15.46,53.93,415.37,14.62,419.9
4199,11,28,10,19.17,19.6,18.77,46.16,535.48,17.79,480.41
4200,11,28,11,20.42,20.7,20.17,40.49,616.92,21.51,554.39
4201,11,28,12,21.37,21.66,21.07,35.31,626.72,22.44,570.84
4202,11,28,13,22.26,22.52,21.95,31.52,574.0,20.81,537.23
4203,11,28,14,23.02,23.4,22.79,30.29,460.07,16.67,447.46
4204,11,28,15,22.91,23.17,22.66,31.73,312.2,10.82,313.64
4205,11,28,16,21.65,21.85,21.44,37.63,148.25,5.24,168.57
4206,11,28,17,18.78,18.96,18.59,49.92,19.6,0.56,18.22
4207,11,28,18,16.43,16.6,16.28,55.17,0.29,0.0,0.0
4208,11,29,6,8.07,8.22,7.9,74.24,0.34,0.0,0.0
4209,11,29,7,8.72,9.02,8.42,73.44,52.57,1.56,51.41
4210,11,29,8,13.03,13.33,12.76,63.06,232.5,7.43,229.42
4211,11,29,9,16.45,16.87,16.16,54.89,393.54,14.67,422.48
4212,11,29,10,19.46,19.8,19.1,48.76,475.81,16.39,429.51
4213,11,29,11,21.09,21.39,20.71,50.19,636.04,21.04,524.04
4214,11,29,12,22.22,22.74,21.8,45.54,607.99,23.13,591.97
4215,11,29,13,22.88,23.55,22.46,41.95,505.78,18.62,456.36
4216,11,29,14,23.45,23.71,23.08,37.53,480.68,14.55,350.69
4217,11,29,15,23.24,23.47,23.01,34.0,314.8,10.94,313.94
4218,11,29,16,23.01,23.17,22.84,31.43,147.77,5.24,171.35
4219,11,29,17,20.43,20.76,20.08,36.47,17.91,0.57,17.98
4220,11,29,18,17.0,17.3,16.71,47.2,0.29,0.0,0.0
4221,11,30,6,5.09,5.37,4.72,54.25,0.39,0.0,0.0
4222,11,30,7,3.46,3.8,3.17,58.0,58.36,1.53,54.79
4223,11,30,8,9.79,10.37,9.11,44.39,245.87,7.39,240.22
4224,11,30,9,14.88,15.22,14.49,29.05,416.38,14.51,424.53
4225,11,30,10,18.0,18.43,17.59,23.58,536.54,17.6,484.6
4226,11,30,11,20.08,20.43,19.78,20.68,637.17,21.28,558.89
4227,11,30,12,21.36,21.65,21.08,17.82,693.63,22.52,583.3
4228,11,30,13,22.24,22.55,21.95,14.93,654.82,20.89,552.37
4229,11,30,14,22.88,23.19,22.51,15.34,547.98,16.74,463.97
4230,11,30,15,22.73,22.93,22.52,16.52,383.89,10.81,326.0
4231,11,30,16,21.89,22.04,21.76,15.72,185.43,5.24,180.47
4232,11,30,17,18.31,18.71,17.93,20.29,19.99,0.56,20.19
4233,11,30,18,14.37,14.62,14.14,24.52,0.29,0.0,0.0
4234,12,1,6,0.72,0.84,0.58,50.46,0.29,0.0,0.0
4235,12,1,7,1.97,2.37,1.58,49.25,54.5,1.47,54.42
4236,12,1,8,8.4,8.79,8.01,37.02,226.12,7.13,238.6
4237,12,1,9,12.44,12.78,12.08,28.11,394.17,14.13,426.6
4238,12,1,10,16.47,16.9,16.07,21.82,573.52,17.26,493.16
4239,12,1,11,19.07,19.36,18.74,17.84,665.68,21.19,573.63
4240,12,1,12,20.92,21.19,20.64,15.06,696.24,22.18,586.11
4241,12,1,13,22.15,22.49,21.87,12.37,656.55,20.48,553.29
4242,12,1,14,22.79,23.11,22.5,12.25,544.36,16.5,465.46
4243,12,1,15,22.61,22.85,22.44,13.14,379.88,10.57,324.1
4244,12,1,16,21.63,21.8,21.46,16.46,183.88,5.11,177.87
4245,12,1,17,18.08,18.46,17.72,24.47,17.04,0.54,15.45
4246,12,1,18,14.38,14.6,14.13,37.44,0.29,0.0,0.0
4247,12,2,6,5.1,5.22,4.95,67.92,0.34,0.0,0.0
4248,12,2,7,5.13,5.36,4.92,67.87,19.89,1.16,19.21
4249,12,2,8,9.12,9.44,8.76,56.45,161.39,6.37,163.62
4250,12,2,9,13.46,13.76,13.15,44.27,377.28,13.79,398.27
4251,12,2,10,17.63,18.02,17.24,36.38,549.72,15.75,403.94
4252,12,2,11,19.37,19.65,19.19,40.78,330.84,18.39,455.76
4253,12,2,12,19.78,20.1,19.49,46.06,400.21,15.39,342.09
4254,12,2,13,20.44,20.67,20.19,44.16,421.64,14.23,314.61
4255,12,2,14,20.35,20.64,20.13,43.38,290.18,11.04,244.63
4256,12,2,15,20.12,20.28,19.97,44.44,321.18,9.61,286.64
4257,12,2,16,19.31,19.47,19.18,43.96,162.69,5.13,174.27
4258,12,2,17,17.29,17.5,17.07,50.19,19.31,0.55,16.77
4259,12,2,18,14.91,15.08,14.75,55.75,0.39,0.0,0.0
4260,12,3,6,7.64,7.78,7.51,80.47,0.29,0.0,0.0
4261,12,3,7,6.62,6.93,6.34,82.02,25.83,0.95,22.2
4262,12,3,8,9.26,9.65,8.94,73.64,140.67,4.68,121.65
4263,12,3,9,14.14,14.44,13.92,59.87,424.92,13.44,402.93
4264,12,3,10,15.94,16.2,15.71,52.12,567.34,17.36,497.33
4265,12,3,11,17.1,17.55,16.78,47.25,634.64,19.95,534.79
4266,12,3,12,18.5,18.84,18.06,41.85,662.87,21.48,577.83
4267,12,3,13,19.09,19.38,18.77,38.58,612.67,19.6,518.73
4268,12,3,14,19.99,20.32,19.69,35.84,517.18,16.06,447.74
4269,12,3,15,20.07,20.33,19.84,35.25,364.87,9.35,247.39
4270,12,3,16,19.83,20.03,19.63,37.0,185.57,3.28,114.42
4271,12,3,17,14.84,15.5,14.32,68.01,13.32,0.02,4.37
4272,12,3,18,11.71,11.82,11.63,87.91,0.39,0.0,0.0
4273,12,4,6,6.0,6.18,5.86,98.7,0.29,0.0,0.0
4274,12,4,7,6.08,6.35,5.86,99.89,46.15,1.29,43.22
4275,12,4,8,9.34,9.67,8.99,94.88,231.29,6.79,217.92
4276,12,4,9,14.18,14.49,13.78,70.74,403.93,13.87,403.07
4277,12,4,10,16.92,17.26,16.64,60.2,544.65,17.3,467.19
4278,12,4,11,19.49,19.77,19.22,47.72,634.1,21.01,543.79
4279,12,4,12,21.22,21.53,20.89,42.2,663.74,22.62,569.5
4280,12,4,13,22.87,23.27,22.53,34.27,627.06,21.04,534.44
4281,12,4,14,23.86,24.12,23.59,30.35,522.59,16.82,444.87
4282,12,4,15,24.26,24.58,23.96,28.37,366.51,10.88,310.4
4283,12,4,16,23.66,23.83,23.49,28.96,176.35,5.01,171.35
4284,12,4,17,20.46,20.83,20.14,36.74,18.88,0.57,18.57
4285,12,4,18,17.13,17.4,16.83,41.64,0.29,0.0,0.0
4286,12,5,6,4.94,5.11,4.77,78.87,0.39,0.0,0.0
4287,12,5,7,4.74,5.02,4.44,82.06,43.45,1.3,41.14
4288,12,5,8,9.32,9.66,8.99,68.74,217.63,7.03,220.6
4289,12,5,9,13.91,14.3,13.51,54.33,402.52,14.28,406.78
4290,12,5,10,18.85,19.14,18.51,38.61,548.85,17.73,471.64
4291,12,5,11,21.44,21.75,21.17,30.76,636.8,21.53,547.39
4292,12,5,12,23.13,23.38,22.89,25.81,666.4,22.75,569.44
4293,12,5,13,24.01,24.28,23.75,26.21,629.08,21.05,537.74
4294,12,5,14,24.45,24.68,24.23,28.65,529.82,16.95,452.36
4295,12,5,15,24.43,24.59,24.25,30.57,373.41,10.85,305.29
4296,12,5,16,23.74,23.96,23.56,30.85,169.21,5.26,162.04
4297,12,5,17,20.68,20.94,20.4,36.44,16.46,0.57,16.22
4298,12,5,18,17.74,17.93,17.52,38.67,0.29,0.0,0.0
4299,12,6,6,6.75,7.05,6.4,91.71,0.34,0.0,0.0
4300,12,6,7,7.25,7.54,6.94,87.63,40.65,1.26,40.31
4301,12,6,8,11.52,11.85,11.15,76.64,217.58,6.9,214.8
4302,12,6,9,15.89,16.26,15.48,64.77,386.35,13.85,385.9
4303,12,6,10,20.09,20.41,19.77,52.24,532.63,17.57,459.57
4304,12,6,11,22.29,22.54,22.02,45.88,621.6,21.47,532.9
4305,12,6,12,23.75,24.11,23.43,41.51,649.89,22.58,557.89
4306,12,6,13,24.49,24.74,24.2,38.18,610.5,20.86,525.3
4307,12,6,14,24.8,25.08,24.57,36.56,496.95,16.59,432.53
4308,12,6,15,24.08,24.25,23.88,43.49,353.09,10.75,300.11
4309,12,6,16,22.45,22.6,22.22,51.0,168.53,5.27,163.05
4310,12,6,17,19.87,20.09,19.69,64.69,17.48,0.57,15.78
4311,12,6,18,17.98,18.12,17.85,77.82,0.29,0.0,0.0
4312,12,7,6,11.29,11.38,11.22,100.0,0.39,0.0,0.02
4313,12,7,7,10.7,10.87,10.55,100.0,21.72,0.89,23.05
4314,12,7,8,12.65,12.85,12.45,100.0,141.3,4.53,102.58
4315,12,7,9,15.36,15.68,15.09,100.0,404.16,13.0,348.87
4316,12,7,10,18.91,19.28,18.58,76.61,495.07,15.62,383.21
4317,12,7,11,20.83,21.15,20.46,58.77,620.01,18.79,448.64
4318,12,7,12,21.88,22.22,21.6,51.2,640.0,23.04,583.79
4319,12,7,13,22.77,23.12,22.49,46.01,581.67,18.68,430.31
4320,12,7,14,22.96,23.34,22.63,43.78,421.69,15.79,394.21
4321,12,7,15,23.4,23.63,23.24,41.61,366.32,10.98,307.8
4322,12,7,16,22.78,22.92,22.62,42.12,180.55,5.58,186.53
4323,12,7,17,20.07,20.38,19.78,49.31,19.36,0.58,18.28
4324,12,7,18,17.17,17.34,16.96,55.89,0.34,0.0,0.0
4325,12,8,6,6.6,6.86,6.35,91.37,0.34,0.0,0.0
4326,12,8,7,6.93,7.17,6.73,86.04,37.32,1.17,36.69
4327,12,8,8,11.19,11.6,10.73,74.94,206.38,6.67,209.43
4328,12,8,9,15.58,15.98,15.21,62.17,385.0,13.59,390.7
4329,12,8,10,19.14,19.5,18.76,50.76,529.25,17.07,457.86
4330,12,8,11,21.36,21.67,21.09,43.53,620.34,21.0,537.27
